,tree
549487,0
378529,0
484339,0
248040,1
407357,0
251115,1
40101,0
442694,1
485933,0
508590,0
316397,0
353308,0
453192,1
492739,0
169628,0
251760,1
173683,1
431505,0
55879,0
364721,1
497989,0
228790,1
147616,0
149423,0
563956,0
521337,0
528352,0
578825,0
139411,0
218433,1
396504,0
573521,0
197681,0
458478,0
291688,1
333025,1
92345,0
422885,1
201902,1
208703,1
343116,1
112333,1
521299,0
326290,1
5657,0
13792,0
344511,1
515685,0
575586,1
300147,1
491255,0
76105,0
281117,1
47653,0
510158,0
86315,1
487356,0
239792,1
54796,1
142089,0
313167,0
435013,1
489769,0
142086,0
116877,1
63081,1
471589,0
59567,0
114637,0
7781,0
570178,0
189170,0
549869,0
140943,1
412841,0
199312,0
516778,0
304297,0
509546,0
211335,0
569818,0
451930,1
489397,0
176185,0
165245,0
130232,0
202564,1
159394,0
306270,1
402939,1
55013,0
543901,0
394686,0
136832,0
453107,1
366636,0
230259,0
545537,0
56079,0
319886,1
547449,0
407412,0
183207,0
118126,0
560172,0
514780,0
560794,0
35066,0
93999,0
78191,0
373710,0
69384,0
529134,0
165916,1
211061,1
516593,0
16092,0
333594,1
10223,0
423984,1
2372,0
83544,1
218244,0
438380,0
214680,1
101400,1
216463,0
89836,0
269217,1
95660,1
382911,1
51286,1
294585,1
474608,0
468055,1
147796,0
31035,1
368898,0
51426,1
324141,0
323381,1
346789,0
200808,1
532266,0
115681,1
123907,0
259278,1
240368,1
118056,0
277666,0
201490,0
481542,0
164682,0
13624,0
234716,1
564472,0
351156,0
469266,0
163543,0
321570,1
335315,1
173171,0
378586,1
36721,0
575672,1
195000,0
506902,0
93880,1
554806,0
399591,1
280972,0
9289,0
520853,0
271376,1
462038,1
57187,0
223598,1
533596,1
364756,0
272390,1
150447,0
500796,1
218466,0
37761,0
522744,0
509123,0
98452,0
276009,0
554322,0
323729,0
69925,0
392003,0
203038,1
495381,0
384511,0
367161,0
232956,1
248638,1
288943,1
302565,0
103591,1
200058,1
45452,0
189550,1
495135,0
125958,0
254334,0
172244,1
425169,0
78027,0
296383,1
265395,0
216731,0
8095,0
227971,1
19683,1
198110,0
98618,0
94082,1
266911,1
253609,0
565890,0
216989,1
281373,0
324118,0
306277,1
288648,1
334042,1
28934,1
423904,0
542721,0
176716,0
231333,1
520180,0
321331,1
176914,0
419087,0
159998,0
162128,0
434287,1
396076,0
166106,1
413544,0
523324,0
292434,1
553695,0
247367,0
555535,0
31322,1
31998,0
158430,0
463574,1
179358,0
205084,1
449846,1
166059,0
406805,1
272348,1
87643,1
506535,0
313723,0
7002,0
319045,1
478535,0
409488,1
448633,1
521499,0
344759,0
540050,0
307055,1
467918,1
348097,0
228217,1
22603,0
111290,1
418235,0
307013,1
451269,1
29635,1
391314,0
54854,0
476917,0
389018,0
390187,0
57665,0
112012,0
349243,0
213711,1
300509,1
525677,0
400061,0
572016,0
248797,1
480092,0
174908,0
163706,1
558373,1
482858,0
110143,1
193010,0
300030,1
511401,0
39250,0
570557,0
90023,0
513211,0
243036,1
77568,0
431898,0
331810,1
303850,0
529709,0
76421,0
577680,0
553176,0
559370,0
424179,0
558056,0
404676,1
366457,1
304651,1
315919,1
130646,0
416901,0
91241,0
81872,0
458305,0
9142,0
469527,0
347245,0
289477,1
129573,0
78148,0
323508,0
201484,0
54221,0
380126,1
530224,0
85548,1
123482,0
189189,0
568026,0
544470,0
523543,0
81400,1
364378,0
95,0
475799,0
86626,0
108940,1
438927,0
6786,0
218180,0
501423,0
88630,0
460904,0
480471,0
556151,0
135590,0
50675,0
53687,0
189591,1
260822,1
476226,0
511346,0
34402,0
484049,0
226926,1
384325,1
20912,0
460492,0
233130,1
313608,0
418168,0
438904,0
538108,0
322929,0
72625,1
554977,0
424029,1
100712,1
78899,1
126851,0
26431,0
330564,1
33998,0
535902,0
401442,0
402697,1
486623,0
21707,0
429231,0
391394,0
507396,0
233196,1
315341,0
367709,0
441390,0
33355,1
366441,1
575123,0
544603,0
548035,0
159056,0
156226,0
403253,1
258711,1
417054,0
426311,0
59623,1
79241,1
134126,0
28986,0
47418,0
295388,1
327814,0
372410,0
9398,0
70005,0
107833,1
234666,0
463318,1
214259,0
174501,1
379443,1
38459,0
445683,1
403368,1
468995,0
458171,0
576652,1
68435,0
509017,0
481643,0
16257,0
362426,1
460828,1
189630,1
6591,0
344707,1
554865,0
233528,1
422593,0
3304,0
460051,1
94236,0
324385,0
136018,0
280782,1
212687,1
160176,0
576302,1
382958,1
537049,0
153998,0
464561,1
338081,0
202242,1
31776,0
433716,1
320974,1
481520,0
503075,0
317320,0
237535,1
363555,1
18188,1
376476,0
352712,0
178520,1
197632,0
65978,1
82383,0
277508,1
15332,0
267759,1
103290,0
50621,0
127405,0
292279,1
523066,0
123530,0
54670,0
389059,0
27721,1
315537,1
464485,1
348868,0
450203,1
568847,0
494637,0
31458,0
251124,1
83643,1
570834,0
497092,0
22464,0
527722,0
438056,0
360616,1
252823,1
481498,0
347029,0
459407,0
503903,1
122432,0
563348,0
103776,1
487972,0
10098,0
286780,1
70933,1
225893,0
291906,1
124190,0
128649,0
357125,0
403726,1
537863,0
532711,0
244295,1
416544,0
417456,0
172959,0
238956,0
272161,1
439913,0
180399,0
312796,0
346479,1
164125,0
401973,1
109521,1
85185,1
527273,0
83898,0
118060,0
472249,0
273132,1
164123,0
120738,0
16444,0
262016,1
172199,1
399680,0
267032,0
182345,0
430428,1
71230,0
225859,0
530875,0
398802,1
463630,1
300807,1
579154,0
214833,0
497463,0
531265,0
195969,0
166028,1
403902,1
569886,0
231743,1
115931,0
328861,0
314914,0
178366,1
491052,0
25685,1
772,0
375172,0
55369,0
71621,1
528927,0
402850,1
192411,0
80780,1
206019,1
466252,1
417634,0
481722,0
443057,1
14511,1
388355,1
41589,0
179716,0
419528,1
459282,1
551454,0
243469,1
214938,0
95877,1
203440,1
246032,0
71496,0
66893,0
283018,1
444706,1
526262,0
493243,0
431493,0
99291,1
393680,0
223526,1
519029,0
203309,1
393991,0
26057,0
274036,0
220495,0
281145,1
282204,0
359564,0
450056,1
281024,1
525280,0
224523,0
550460,0
207694,1
536998,1
36504,0
97155,0
435809,0
336661,0
412553,0
139065,0
439953,0
193998,0
108532,1
401609,1
505071,0
197062,1
135660,0
487262,0
539361,0
406037,1
306369,1
553855,0
459320,1
309984,1
394399,0
330661,1
492472,0
473859,0
182920,0
563126,0
218206,0
214554,1
433843,1
403331,1
555917,0
319373,1
285202,1
388953,0
303777,1
169826,1
556374,0
81118,0
36763,0
473137,0
226967,1
61323,1
514992,0
538086,0
554601,0
197846,0
223653,0
569270,0
67998,0
93663,1
431371,0
460462,1
187239,0
445923,1
379123,1
207242,1
51832,0
192830,1
48215,0
571963,0
153063,0
250102,1
253238,1
455269,1
437992,0
543191,0
432048,0
160863,0
341069,0
425173,0
53541,0
113663,0
518852,0
216536,0
434439,0
237808,0
45698,0
251429,1
139190,0
73160,0
22751,0
340270,1
133069,0
385716,1
221075,1
88175,0
101209,1
186642,1
484370,0
111008,1
14412,0
46219,0
42666,1
84644,1
253098,0
30909,0
442498,0
366302,0
123671,0
42536,0
75663,1
295168,0
211039,1
536076,0
506122,0
321072,1
414413,1
140529,0
330192,0
249434,1
395010,0
67414,0
353604,1
473995,0
344505,1
567352,0
280665,1
463036,0
453976,1
77465,0
17221,0
401651,1
420516,1
86054,1
238918,1
126068,0
144993,0
324321,0
197411,1
532921,0
477569,1
155252,0
358359,0
140108,0
243746,1
438608,0
301003,1
236906,0
84358,0
143409,0
315216,0
192602,0
375517,1
543270,0
348458,0
281350,1
293900,1
164459,0
365196,0
474840,0
203293,1
539494,0
73954,1
2313,0
27700,1
199181,0
167242,0
462661,1
501865,0
299996,1
366385,0
359597,1
389400,1
171099,0
86842,0
538753,0
1465,1
305451,1
417114,0
579941,1
367099,0
71637,0
356208,0
387112,1
313392,0
127498,0
493898,0
38991,0
503270,0
453007,0
550840,0
4247,0
246572,1
191947,0
41605,0
549477,0
41029,0
340071,0
199657,1
273000,0
179561,0
408808,1
361287,1
197364,1
487544,0
363109,1
133145,0
170587,0
422939,1
153215,0
183542,1
189600,0
70880,0
1658,0
532311,0
7261,0
166236,0
293254,1
461443,0
456054,1
112769,0
82794,0
237297,0
524268,0
507674,0
165219,0
390719,0
261506,1
348759,0
2833,0
147438,0
217675,1
281085,0
477258,0
167376,0
311936,1
82230,1
241438,1
99704,0
347485,0
337119,0
501780,0
414577,1
158485,0
416978,0
563480,0
20005,0
92918,0
393573,0
147628,0
533247,0
202987,1
481183,0
300278,1
223142,0
419533,0
569263,0
47988,0
222453,0
89902,0
319139,1
433879,0
547973,0
358137,0
489858,0
429685,0
248053,1
333495,1
453688,1
128578,1
33390,0
486341,0
474729,0
84195,1
472936,0
102245,0
488494,0
11563,0
318425,0
268062,1
197819,0
62041,0
268601,0
225794,0
16553,1
476159,0
81377,0
261292,1
75638,0
168698,0
70684,0
433999,1
443426,1
124641,0
414856,1
529070,0
69517,0
463379,0
23102,0
443664,1
549126,0
178376,0
567816,0
25810,1
186028,1
319661,1
164581,0
351890,0
89129,0
292429,1
369055,0
387051,1
154628,0
553964,0
42245,0
247081,1
2994,0
4786,0
177825,1
409852,1
218361,0
504317,1
367252,0
550348,0
184075,0
396636,0
210738,0
77217,0
470914,0
163512,1
329012,1
91686,1
422224,0
323205,0
492007,0
428605,0
335140,1
451612,1
242567,1
536075,0
175087,1
178931,0
373814,0
43077,0
432005,0
136082,0
452881,0
382787,1
5586,0
122310,0
432078,0
500344,0
26196,0
61355,0
2892,0
66237,0
566234,0
187740,1
44514,0
398921,1
51409,0
308057,1
537423,0
189617,1
122791,0
304724,0
557447,0
189400,0
462848,0
57036,0
85847,0
61123,1
89540,0
268676,0
452129,1
152416,0
17720,0
517972,0
9549,0
443200,1
190109,0
93758,1
149430,1
255212,0
477176,0
11854,1
402374,0
363863,1
351175,0
412958,0
429276,0
269340,1
512624,0
93419,0
323793,0
530360,0
129434,0
210508,1
561287,0
328404,1
280727,1
42428,0
7901,1
246300,1
36559,1
181006,1
251514,1
12032,1
236002,1
65933,0
276225,1
481945,0
426020,0
249605,1
554316,0
88128,1
175076,1
37737,0
504946,0
542819,0
193583,0
484964,0
283524,1
2474,0
501681,0
131765,0
574771,1
529376,0
226038,1
254946,0
58235,0
212677,1
278913,1
13163,1
51577,0
530053,0
560337,0
480551,0
340910,1
559337,0
156189,0
131355,0
411965,0
147692,0
111869,1
309874,1
518538,0
203,0
344737,0
269522,0
136481,0
571706,0
572534,0
311669,1
521308,0
392554,0
327403,0
580211,1
496884,0
208526,1
95165,0
557564,0
3949,1
167409,1
211781,1
256928,0
139550,0
146836,0
415529,0
469299,0
185077,1
315697,1
136983,0
90758,0
209665,1
119457,0
173523,1
315685,1
339952,1
227975,1
443623,1
313757,0
421481,0
389116,0
428609,0
353423,0
88782,0
278788,1
176520,0
302557,0
244856,0
23347,1
523405,0
331826,1
195410,0
435433,1
230911,0
320315,1
302810,0
256932,0
263608,0
484474,0
332188,1
491940,0
25929,0
269918,1
121155,0
368114,0
379660,0
219586,0
360136,1
260968,0
148803,0
155854,0
89567,1
413413,0
566038,0
343609,1
359412,0
220091,1
510069,0
308047,1
41812,0
308932,1
143885,0
6335,1
173112,0
524460,0
346138,0
531617,0
182458,1
450594,1
455876,1
436404,0
21202,0
126374,0
253995,1
82718,1
549072,0
131028,0
384793,1
503780,0
107364,1
433953,0
147921,0
201265,1
218520,1
353946,0
2472,0
514716,0
108333,0
401516,0
149481,0
250540,1
416125,0
518949,0
272282,1
346442,0
344766,0
66601,1
423009,0
509223,1
160587,1
42384,0
438763,1
18660,0
274521,0
150142,0
539125,0
388618,0
374132,0
452274,0
364670,0
60344,1
337246,0
194773,0
445602,1
73151,0
426686,1
399579,0
258670,1
373553,1
105572,1
546652,0
269078,1
386463,1
64566,0
482593,0
383722,1
518140,0
169636,0
189741,0
400722,0
451124,1
87470,1
142482,0
232320,0
36855,0
406964,1
509646,0
206461,1
142866,0
468030,0
214551,0
75388,0
358931,0
510242,0
85954,1
444067,1
309682,1
110563,1
541856,1
99488,1
27846,1
223537,1
418162,0
166804,1
519987,0
78244,1
54943,0
275245,0
221592,0
329106,0
52424,0
353310,0
279687,1
454393,1
355699,0
256323,0
383164,1
235252,1
145259,0
183485,1
391743,0
121170,0
221613,1
75712,0
406104,1
70074,1
65862,0
223171,0
216123,0
87746,0
95004,0
210074,1
242504,1
158345,1
388840,0
82569,0
343547,0
465792,0
254073,1
317231,1
39838,0
136269,0
461663,1
374146,0
483591,0
18639,0
578715,0
555571,0
173911,1
542488,0
200396,0
503364,0
245991,1
289060,1
453673,0
344360,1
132659,0
537194,0
569567,0
566287,0
19881,0
579090,0
560400,0
205360,0
278795,0
400987,0
556760,0
250790,1
541817,1
286289,1
261267,1
238973,0
293352,1
28536,0
578059,1
238228,0
495378,0
532109,0
131672,0
468190,0
504265,1
284525,1
351387,0
480705,0
343425,0
98127,1
508220,0
290974,1
429364,1
69871,0
279900,0
125617,0
321092,1
127048,1
467401,0
14880,1
468989,0
135538,0
528767,0
136116,0
96941,0
343002,1
182400,0
215933,1
368942,1
520332,0
377050,1
101802,0
522466,0
294215,1
522297,0
31711,0
290958,1
179087,0
281055,0
47779,0
133031,0
411248,1
195336,0
260539,1
556013,0
298606,1
189008,1
169619,1
424888,1
489169,0
206068,1
409799,1
405019,1
307591,1
426925,0
417085,0
6403,1
477181,0
440121,0
421602,1
436874,0
133553,0
83110,0
516433,0
44819,1
194677,0
11496,1
253424,0
172989,1
552670,0
138450,0
117576,0
381556,1
431410,0
273572,0
101700,1
203055,1
423771,1
387721,1
147117,0
501167,0
161817,1
542543,0
449081,1
273098,1
331953,1
448365,1
419559,0
393112,0
331727,1
228725,1
141672,0
3243,0
337352,0
97118,1
87353,1
126787,0
384540,1
208527,1
385345,0
483555,0
191440,0
440523,0
192558,1
327159,1
176198,0
291502,1
475663,0
539998,0
337367,0
424687,0
142099,0
438143,0
466567,1
37271,1
304873,0
159204,1
223170,0
77333,1
492783,0
190860,0
83521,0
427843,1
449983,1
401850,1
441620,0
202989,1
36001,0
3283,0
319013,1
455692,0
413044,0
571386,0
309835,1
537881,0
460699,1
380919,1
309551,1
452262,1
533618,0
136414,0
480151,0
399099,1
569647,0
439583,0
483722,0
563528,0
398889,1
170757,0
403290,1
565922,0
288801,1
243958,1
478061,0
463997,0
407933,0
328312,1
224563,0
111168,1
155686,0
389340,0
269301,1
329271,0
415255,1
459659,1
281179,1
213050,0
93705,0
49813,0
265338,0
175592,0
123551,0
360293,0
259849,1
218010,0
34661,0
423850,1
174172,1
521121,0
268468,1
77306,0
327481,1
571272,0
403188,0
253908,0
191854,0
550766,0
521058,0
153426,0
373321,1
305539,0
312811,1
289070,1
150724,0
253083,1
509488,0
495165,0
216014,1
472598,0
503612,0
209314,0
183763,0
253176,0
50350,0
539775,0
119058,0
326790,0
42958,0
107616,1
440710,0
301819,1
519564,0
96806,0
7882,0
143291,0
495830,0
46841,1
384904,1
90752,0
330009,0
125027,0
140172,1
534838,0
75980,1
380758,0
273987,0
108051,1
7775,0
44845,1
444933,1
46313,0
283067,1
44278,1
434488,0
524450,0
241785,1
268847,1
442635,1
135104,0
275842,0
210460,0
470541,0
105613,1
482370,0
369432,1
354603,0
322599,0
178096,0
468721,0
137929,0
86185,1
473220,0
357705,0
165362,0
313550,1
514719,0
119695,0
246855,1
118607,0
76208,0
407282,1
58745,0
218525,1
383525,0
535621,0
247171,0
572461,0
92310,0
47362,0
307660,1
391080,0
389082,0
68297,0
189828,0
229528,1
503762,0
520659,0
566085,0
554154,0
44833,1
138451,0
350068,0
222362,0
573227,0
489696,0
579259,0
105779,1
266954,0
196032,1
395291,0
468883,0
313358,0
247014,0
361370,0
227705,0
231788,0
305225,1
526215,0
545707,0
473429,0
517741,0
353577,0
363806,1
172160,1
180815,0
567919,0
167626,1
367460,0
445916,1
31549,0
460121,1
20062,1
479280,0
90606,0
159839,0
404369,1
138981,1
500027,0
315134,0
485302,0
827,0
314023,0
109540,1
338404,0
465116,0
131504,0
342063,0
453937,0
397746,0
256438,0
62819,0
90042,0
574736,0
522793,0
148033,0
365122,0
14338,1
501812,0
102653,0
42891,0
448228,0
321237,1
548727,0
482691,0
108945,0
152647,0
498626,0
330825,1
54946,0
340275,1
501775,0
147709,0
283234,1
420349,0
120706,0
278214,0
345463,1
377510,0
314556,1
334168,0
238639,1
386502,0
154856,0
120598,0
25199,0
529222,0
564763,0
17572,0
457566,1
295066,1
299133,1
319487,1
140933,0
35563,0
345501,1
276463,0
423058,0
426106,0
150966,0
300928,1
263805,0
280781,1
215199,0
502223,0
197519,1
139441,0
184977,1
476579,0
575516,1
560101,0
496510,0
215051,0
470093,0
409142,1
484010,0
480653,0
369430,1
559795,0
277504,1
82619,1
227810,1
220095,0
152360,0
556164,0
185746,0
369722,1
42644,0
519392,0
149710,0
324068,0
367400,1
256459,0
87909,0
453314,1
105661,1
95745,0
21718,0
178067,0
2356,0
430287,0
489702,0
379476,1
509957,0
427210,1
447729,1
44308,0
561024,0
305028,1
510615,0
105706,1
430647,0
283689,0
49232,0
278101,0
451817,1
195029,0
434181,0
414477,1
562394,0
211060,1
336793,0
332778,1
434159,1
496339,0
203339,1
484856,0
387277,0
364379,0
409431,1
78293,1
232981,1
524087,0
329975,0
202513,1
564446,0
253091,0
297835,1
45360,0
155825,0
271823,1
428764,0
21322,1
121797,1
263879,1
415637,1
166066,0
309023,1
285323,0
88824,1
302445,1
327184,1
344710,1
409409,1
254538,1
574983,0
265474,0
471150,0
510304,0
508661,0
104522,1
423356,0
280866,0
548182,0
310546,1
475980,0
353526,0
566950,0
24660,0
207812,1
569146,0
62454,1
264245,1
314831,0
342095,0
527238,0
172819,0
98178,0
494590,0
325786,0
215416,1
233095,1
455052,0
353599,0
308822,1
573697,0
362105,1
178604,0
70815,0
164633,0
155989,0
542950,0
311433,1
405115,1
500475,0
326268,1
159099,0
329065,0
521859,0
365701,0
415482,0
325204,1
18136,0
294278,1
507828,0
330439,1
565256,0
502588,0
520343,0
332301,1
316453,1
49331,0
349511,0
538861,0
44575,0
208751,1
15380,1
231590,0
55814,0
257619,1
71480,0
172615,0
568058,0
109339,1
487538,0
368434,1
451553,1
40105,0
465628,0
230582,1
425065,0
562658,0
206610,1
571478,0
300328,1
216850,1
377209,1
348977,0
197210,1
467854,0
189057,1
481976,0
491160,0
109350,1
119379,1
312761,0
442579,0
547209,0
228210,1
109965,1
454906,1
208408,0
164056,0
218239,0
496777,0
499345,0
336396,0
52461,0
331227,1
21935,1
10014,1
15981,1
340702,1
490227,0
20287,1
215099,0
495385,0
149206,0
480768,0
146557,0
480764,0
71324,0
356567,0
22102,0
186099,1
239925,1
424198,0
56752,0
544469,0
142714,0
125837,0
512684,0
213578,1
264279,0
533112,0
541544,0
91715,1
133276,0
435724,0
548176,0
253373,0
418116,0
373040,1
76840,0
541835,0
386603,0
158222,0
579626,1
208417,1
8121,0
337967,0
480949,0
32909,0
310882,0
293502,1
357607,0
423942,0
327782,1
396268,0
211959,0
119128,0
144647,0
547618,0
538045,0
471177,0
50436,1
407029,1
272751,1
439388,0
234270,1
188945,1
185400,0
294849,1
355638,0
377262,1
10452,1
480577,0
317619,0
560405,0
155532,0
423910,0
413379,0
500945,0
86009,1
35245,0
462298,0
17059,1
247033,1
528476,0
314823,1
55603,0
328398,1
434633,1
438230,0
301962,1
94417,0
370119,1
150187,0
112970,0
7231,0
530726,0
320681,0
487041,0
174733,1
185428,0
460176,1
497204,0
136110,0
507571,0
266390,1
119673,1
548710,0
190370,1
189390,0
276407,0
22137,1
7003,0
85930,1
406625,1
50625,0
203127,1
394427,1
371560,1
300279,1
115660,1
81777,1
531685,0
463153,1
19740,0
512499,0
547695,0
7219,0
165593,0
199042,0
37312,0
191647,0
268979,1
285116,1
574586,1
185463,0
133693,0
247531,1
246637,1
23892,0
150061,0
480327,0
228187,1
102173,1
424970,1
71122,1
199940,1
160879,1
242188,0
1775,0
311461,0
250465,1
474213,0
170274,1
41499,0
569168,0
455154,0
159080,0
463100,0
79738,1
429475,0
134747,0
342574,0
47211,1
262767,0
271122,1
363495,1
473442,0
574836,1
501007,0
89262,1
322153,0
572524,0
220532,1
522638,0
490732,0
464966,1
224447,0
384698,1
538796,0
332703,1
195207,0
296575,1
481427,0
127577,0
75617,0
121166,0
13544,1
369945,1
84389,1
278544,1
321075,1
367539,0
266877,1
486043,0
418597,0
344123,1
199436,0
64759,0
571856,0
345419,0
438447,0
318138,1
578997,0
70563,1
18593,1
557765,0
540743,1
411225,0
220223,0
226011,0
51607,0
6534,1
495896,0
186589,1
29516,0
519597,0
173302,0
423636,1
378773,0
125826,1
159088,0
505860,0
134428,0
408551,1
146115,0
578635,0
50780,0
149892,1
17435,0
418173,0
558138,1
545065,0
110526,1
5764,1
460655,1
84716,0
435196,0
10636,1
514700,0
512490,0
77141,1
151732,1
54858,0
440386,0
540472,1
142072,0
97528,0
246803,1
571227,0
170602,0
572011,0
251379,1
540700,1
579294,0
136801,0
115528,0
104137,0
254864,0
27589,0
554294,0
551437,0
424148,0
494236,0
192959,0
501523,0
277720,0
503372,0
553841,0
361970,1
157491,0
579325,0
268125,0
58812,0
569520,0
579285,0
370894,1
347285,0
260237,1
146519,0
188162,0
447574,1
416326,0
413001,0
387638,0
452145,1
238673,0
232852,0
114790,0
43982,0
311661,1
286936,1
469276,0
271246,1
108408,1
440592,1
133243,0
237875,1
80116,1
373432,1
271700,1
356283,0
24011,0
154616,0
94543,1
240728,0
142298,0
215778,0
167925,0
329861,0
201125,1
462615,0
421607,0
406006,1
185586,0
570294,0
17713,0
487367,0
561539,0
161623,0
137769,0
149302,0
171281,0
297610,1
407349,1
290177,1
310685,1
201153,1
441590,0
418422,0
231400,1
267203,0
451787,1
128298,1
452574,1
191458,1
213786,0
519501,0
479554,0
217728,1
579748,0
113514,0
202601,1
568790,0
80658,1
413492,1
577383,0
398376,0
125971,0
315472,1
559931,0
156643,0
246785,1
390452,0
163394,1
203552,1
501307,0
285795,0
310563,1
396678,0
76477,0
178664,1
315220,0
133894,0
231706,0
415035,0
317720,0
149673,0
377069,0
283033,1
220449,1
302426,1
381847,1
562323,0
73415,1
250231,1
103543,0
451295,0
164520,0
46807,0
237368,1
133782,0
248603,1
226020,0
54486,1
423676,0
479318,0
498898,0
527747,0
43429,0
88212,0
399439,1
218912,0
54513,0
554417,0
367043,1
134862,0
42828,0
252262,0
104903,0
485328,0
66883,0
534699,0
559215,0
30936,1
347793,0
579629,1
571308,0
167252,0
255329,1
484654,0
428284,1
129590,0
156881,0
142538,0
45744,0
445855,1
46866,1
141151,0
21565,0
123225,0
362602,1
519275,0
424942,0
68954,0
291497,1
151535,1
347066,0
490262,0
424375,0
474754,0
159261,0
258092,0
232754,0
455195,1
